No,Snort,Time,Source,Destination,Protocol,Length,Info
6296,0,24:59.2,192.168.253.136,192.168.253.140,TCP,66,80  >  33184 [ACK] Seq=1 Ack=1006 Win=64256 Len=0 TSval=1917890953 TSecr=2740651450
6297,0,24:59.2,192.168.253.136,192.168.253.140,TCP,66,80  >  33186 [ACK] Seq=1 Ack=7241 Win=60672 Len=0 TSval=1917890953 TSecr=2740651450
6298,0,24:59.2,192.168.253.136,192.168.253.140,TCP,66,80  >  33186 [ACK] Seq=1 Ack=14481 Win=55680 Len=0 TSval=1917890953 TSecr=2740651450
6299,0,24:59.2,192.168.253.140,192.168.253.136,HTTP,3385,HEAD /moderator/login.asp HTTP/1.1 HEAD /administrator/login.asp HTTP/1.1 HEAD /moderator/admin.asp HTTP/1.1 HEAD /controlpanel.asp HTTP/1.1 HEAD /user.asp HTTP/1.1 HEAD /admincp/login.asp HTTP/1.1 HEAD /admincontrol.asp HTTP/1.1 HEAD /adminpanel.asp HTTP/1.1 HEAD /webadmin.asp HTTP/1.1 HEAD /webadmin/index.asp HTTP/1.1 HEAD /webadmin/admin.asp HTTP/1.1 HEAD /webadmin/login.asp HTTP/1.1 HEAD /admin/admin_login.asp HTTP/1.1 HEAD /admin_login.asp HTTP/1.1 HEAD /panel-administracion/login.asp HTTP/1.1 HEAD /adminLogin.asp HTTP/1.1 HEAD /admin/adminLogin.asp HTTP/1.1 HEAD /home.asp HTTP/1.1 HEAD /adminarea/index.asp HTTP/1.1 
6300,0,24:59.2,192.168.253.136,192.168.253.140,TCP,66,80  >  33186 [ACK] Seq=1 Ack=17800 Win=52736 Len=0 TSval=1917890953 TSecr=2740651451
6301,0,24:59.2,192.168.253.136,192.168.253.140,HTTP,523,HTTP/1.1 404 Not Found  (text/html)
6302,0,24:59.2,192.168.253.136,192.168.253.140,TCP,66,"80  >  33184 [FIN, ACK] Seq=458 Ack=1006 Win=64256 Len=0 TSval=1917890953 TSecr=2740651450"
6303,0,24:59.2,192.168.253.140,192.168.253.136,TCP,66,33184  >  80 [ACK] Seq=1006 Ack=458 Win=64128 Len=0 TSval=2740651451 TSecr=1917890953
6304,0,24:59.2,192.168.253.136,192.168.253.140,HTTP,1237,HTTP/1.1 404 Not Found  (text/html)
6305,0,24:59.2,192.168.253.140,192.168.253.136,TCP,66,33186  >  80 [ACK] Seq=17800 Ack=1172 Win=64128 Len=0 TSval=2740651451 TSecr=1917890954
6306,0,24:59.2,192.168.253.136,192.168.253.140,HTTP,1236,HTTP/1.1 404 Not Found  (text/html)
6307,0,24:59.2,192.168.253.140,192.168.253.136,TCP,66,33186  >  80 [ACK] Seq=17800 Ack=2342 Win=63360 Len=0 TSval=2740651452 TSecr=1917890954
6308,0,24:59.2,192.168.253.136,192.168.253.140,HTTP,1236,HTTP/1.1 404 Not Found  (text/html)
6309,0,24:59.2,192.168.253.140,192.168.253.136,TCP,66,33186  >  80 [ACK] Seq=17800 Ack=3512 Win=62336 Len=0 TSval=2740651452 TSecr=1917890954
6310,0,24:59.2,192.168.253.136,192.168.253.140,HTTP,1236,HTTP/1.1 404 Not Found  (text/html)
6311,0,24:59.2,192.168.253.136,192.168.253.140,HTTP,1236,HTTP/1.1 404 Not Found  (text/html)
6312,0,24:59.2,192.168.253.140,192.168.253.136,TCP,66,33186  >  80 [ACK] Seq=17800 Ack=4682 Win=61184 Len=0 TSval=2740651452 TSecr=1917890954
6313,0,24:59.2,192.168.253.140,192.168.253.136,TCP,66,33186  >  80 [ACK] Seq=17800 Ack=5852 Win=60160 Len=0 TSval=2740651452 TSecr=1917890954
6314,0,24:59.2,192.168.253.136,192.168.253.140,HTTP,1236,HTTP/1.1 404 Not Found  (text/html)
6315,0,24:59.2,192.168.253.140,192.168.253.136,TCP,66,33186  >  80 [ACK] Seq=17800 Ack=7022 Win=59008 Len=0 TSval=2740651452 TSecr=1917890955
6316,0,24:59.2,192.168.253.136,192.168.253.140,HTTP,1236,HTTP/1.1 404 Not Found  (text/html)
6317,0,24:59.2,192.168.253.136,192.168.253.140,HTTP,1236,HTTP/1.1 404 Not Found  (text/html)
6318,0,24:59.2,192.168.253.140,192.168.253.136,TCP,66,33186  >  80 [ACK] Seq=17800 Ack=8192 Win=57984 Len=0 TSval=2740651453 TSecr=1917890955
6319,0,24:59.2,192.168.253.140,192.168.253.136,TCP,66,33186  >  80 [ACK] Seq=17800 Ack=9362 Win=56832 Len=0 TSval=2740651453 TSecr=1917890955
6320,0,24:59.2,192.168.253.136,192.168.253.140,HTTP,1236,HTTP/1.1 404 Not Found  (text/html)
6321,0,24:59.2,192.168.253.140,192.168.253.136,TCP,66,33186  >  80 [ACK] Seq=17800 Ack=10532 Win=55808 Len=0 TSval=2740651453 TSecr=1917890955
6322,0,24:59.2,192.168.253.136,192.168.253.140,HTTP,1236,HTTP/1.1 404 Not Found  (text/html)
6323,0,24:59.2,192.168.253.140,192.168.253.136,TCP,66,33186  >  80 [ACK] Seq=17800 Ack=11702 Win=54656 Len=0 TSval=2740651453 TSecr=1917890956
6324,0,24:59.2,192.168.253.136,192.168.253.140,HTTP,1236,HTTP/1.1 404 Not Found  (text/html)
6325,0,24:59.2,192.168.253.140,192.168.253.136,TCP,66,33186  >  80 [ACK] Seq=17800 Ack=12872 Win=53632 Len=0 TSval=2740651454 TSecr=1917890956
6326,0,24:59.2,192.168.253.136,192.168.253.140,HTTP,1236,HTTP/1.1 404 Not Found  (text/html)
6327,0,24:59.2,192.168.253.140,192.168.253.136,TCP,66,33186  >  80 [ACK] Seq=17800 Ack=14042 Win=52480 Len=0 TSval=2740651454 TSecr=1917890956
6328,0,24:59.2,192.168.253.136,192.168.253.140,HTTP,1236,HTTP/1.1 404 Not Found  (text/html)
6329,0,24:59.2,192.168.253.140,192.168.253.136,TCP,66,33186  >  80 [ACK] Seq=17800 Ack=15212 Win=51456 Len=0 TSval=2740651454 TSecr=1917890956
6330,0,24:59.2,192.168.253.136,192.168.253.140,HTTP,1236,HTTP/1.1 404 Not Found  (text/html)
6331,0,24:59.2,192.168.253.140,192.168.253.136,TCP,66,33186  >  80 [ACK] Seq=17800 Ack=16382 Win=50304 Len=0 TSval=2740651454 TSecr=1917890957
6332,0,24:59.2,192.168.253.136,192.168.253.140,HTTP,1236,HTTP/1.1 404 Not Found  (text/html)
6333,0,24:59.2,192.168.253.140,192.168.253.136,TCP,66,33186  >  80 [ACK] Seq=17800 Ack=17552 Win=49280 Len=0 TSval=2740651455 TSecr=1917890957
6334,0,24:59.2,192.168.253.136,192.168.253.140,HTTP,1231,HTTP/1.1 404 Not Found  (text/html)
6335,0,24:59.2,192.168.253.140,192.168.253.136,TCP,66,33186  >  80 [ACK] Seq=17800 Ack=18717 Win=48128 Len=0 TSval=2740651455 TSecr=1917890957
6336,0,24:59.2,192.168.253.136,192.168.253.140,HTTP,1001,HTTP/1.1 404 Not Found  (text/html)
6337,0,24:59.2,192.168.253.136,192.168.253.140,TCP,66,"80  >  33186 [FIN, ACK] Seq=19652 Ack=17800 Win=64128 Len=0 TSval=1917890957 TSecr=2740651455"
6338,0,24:59.2,192.168.253.136,192.168.253.140,TCP,66,"[TCP Retransmission] 80  >  33186 [FIN, ACK] Seq=19652 Ack=17800 Win=64128 Len=0 TSval=1917890982 TSecr=2740651455"
6339,0,24:59.2,192.168.253.140,192.168.253.136,TCP,78,33186  >  80 [ACK] Seq=17800 Ack=19653 Win=47232 Len=0 TSval=2740651480 TSecr=1917890957 SLE=19652 SRE=19653
6340,0,24:59.2,192.168.253.140,192.168.253.136,TCP,66,33184  >  80 [ACK] Seq=1006 Ack=459 Win=64128 Len=0 TSval=2740651492 TSecr=1917890953
6341,0,24:59.2,192.168.253.140,192.168.253.136,TCP,66,"33182  >  80 [FIN, ACK] Seq=206 Ack=491 Win=64128 Len=0 TSval=2740651500 TSecr=1917890895"
6342,0,24:59.2,192.168.253.136,192.168.253.140,TCP,66,80  >  33182 [ACK] Seq=491 Ack=207 Win=65024 Len=0 TSval=1917891003 TSecr=2740651500
6343,1,24:59.2,192.168.253.140,192.168.253.136,TCP,74,33188  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2740651500 TSecr=0 WS=128
6344,0,24:59.2,192.168.253.136,192.168.253.140,TCP,74,"80  >  33188 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1917891003 TSecr=2740651500 WS=128"
6345,0,24:59.2,192.168.253.140,192.168.253.136,TCP,66,33188  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2740651501 TSecr=1917891003
6346,0,24:59.3,192.168.253.140,192.168.253.136,TCP,66,"33184  >  80 [FIN, ACK] Seq=1006 Ack=459 Win=64128 Len=0 TSval=2740651551 TSecr=1917890953"
6347,0,24:59.3,192.168.253.136,192.168.253.140,TCP,66,80  >  33184 [ACK] Seq=459 Ack=1007 Win=64256 Len=0 TSval=1917891053 TSecr=2740651551
6348,1,24:59.3,192.168.253.140,192.168.253.136,TCP,74,33190  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2740651551 TSecr=0 WS=128
6349,0,24:59.3,192.168.253.136,192.168.253.140,TCP,74,"80  >  33190 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1917891054 TSecr=2740651551 WS=128"
6350,0,24:59.3,192.168.253.140,192.168.253.136,TCP,66,33190  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2740651551 TSecr=1917891054
6351,1,24:59.3,192.168.253.140,192.168.253.136,HTTP,278,GET %c0%2e%c0%2e/%c0%2e%c0%2e/%c0%2e%c0%2e/%c0%2e%c0%2e/boot.ini HTTP/1.1 
6352,0,24:59.3,192.168.253.136,192.168.253.140,TCP,66,80  >  33188 [ACK] Seq=1 Ack=213 Win=65024 Len=0 TSval=1917891065 TSecr=2740651562
6353,0,24:59.3,192.168.253.136,192.168.253.140,HTTP,555,HTTP/1.1 400 Bad Request  (text/html)
6354,0,24:59.3,192.168.253.136,192.168.253.140,TCP,66,"80  >  33188 [FIN, ACK] Seq=490 Ack=213 Win=65024 Len=0 TSval=1917891065 TSecr=2740651562"
6355,0,24:59.3,192.168.253.140,192.168.253.136,TCP,66,33188  >  80 [ACK] Seq=213 Ack=490 Win=64128 Len=0 TSval=2740651563 TSecr=1917891065
6356,0,24:59.3,192.168.253.140,192.168.253.136,TCP,66,33188  >  80 [ACK] Seq=213 Ack=491 Win=64128 Len=0 TSval=2740651605 TSecr=1917891065
6357,0,24:59.3,192.168.253.140,192.168.253.136,TCP,66,"33186  >  80 [FIN, ACK] Seq=17800 Ack=19653 Win=64128 Len=0 TSval=2740651612 TSecr=1917890957"
6358,1,24:59.3,192.168.253.140,192.168.253.136,TCP,74,33192  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2740651612 TSecr=0 WS=128
6359,0,24:59.3,192.168.253.136,192.168.253.140,TCP,66,80  >  33186 [ACK] Seq=19653 Ack=17801 Win=64128 Len=0 TSval=1917891114 TSecr=2740651612
6360,1,24:59.3,192.168.253.140,192.168.253.136,HTTP,1077,POST /lcds/messagebroker/httpsecure HTTP/1.1 [Malformed Packet]
6361,0,24:59.3,192.168.253.136,192.168.253.140,TCP,74,"80  >  33192 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1917891114 TSecr=2740651612 WS=128"
6362,0,24:59.3,192.168.253.136,192.168.253.140,TCP,66,80  >  33190 [ACK] Seq=1 Ack=1012 Win=64256 Len=0 TSval=1917891114 TSecr=2740651612
6363,0,24:59.3,192.168.253.140,192.168.253.136,TCP,66,33192  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2740651612 TSecr=1917891114
6364,0,24:59.3,192.168.253.136,192.168.253.140,HTTP,523,HTTP/1.1 404 Not Found  (text/html)
6365,0,24:59.3,192.168.253.136,192.168.253.140,TCP,66,"80  >  33190 [FIN, ACK] Seq=458 Ack=1012 Win=64256 Len=0 TSval=1917891115 TSecr=2740651612"
6366,0,24:59.3,192.168.253.140,192.168.253.136,TCP,66,33190  >  80 [ACK] Seq=1012 Ack=458 Win=64128 Len=0 TSval=2740651612 TSecr=1917891115
6367,0,24:59.4,192.168.253.140,192.168.253.136,TCP,66,33190  >  80 [ACK] Seq=1012 Ack=459 Win=64128 Len=0 TSval=2740651656 TSecr=1917891115
6368,0,24:59.4,192.168.253.140,192.168.253.136,TCP,66,"33188  >  80 [FIN, ACK] Seq=213 Ack=491 Win=64128 Len=0 TSval=2740651662 TSecr=1917891065"
6369,0,24:59.4,192.168.253.136,192.168.253.140,TCP,66,80  >  33188 [ACK] Seq=491 Ack=214 Win=65024 Len=0 TSval=1917891164 TSecr=2740651662
6370,1,24:59.4,192.168.253.140,192.168.253.136,TCP,74,33194  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2740651662 TSecr=0 WS=128
6371,0,24:59.4,192.168.253.136,192.168.253.140,TCP,74,"80  >  33194 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1917891165 TSecr=2740651662 WS=128"
6372,0,24:59.4,192.168.253.140,192.168.253.136,TCP,66,33194  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2740651663 TSecr=1917891165
6373,0,24:59.4,192.168.253.140,192.168.253.136,HTTP,7306,HEAD /adminarea/admin.asp HTTP/1.1 HEAD /adminarea/login.asp HTTP/1.1 HEAD /panel-administracion/index.asp HTTP/1.1 HEAD /panel-administracion/admin.asp HTTP/1.1 HEAD /modelsearch/index.asp HTTP/1.1 HEAD /modelsearch/admin.asp HTTP/1.1 HEAD /administrator/index.asp HTTP/1.1 HEAD /admincontrol/login.asp HTTP/1.1 HEAD /adm/admloginuser.asp HTTP/1.1 HEAD /admloginuser.asp HTTP/1.1 HEAD /admin2.asp HTTP/1.1 HEAD /admin2/login.asp HTTP/1.1 HEAD /admin2/index.asp HTTP/1.1 HEAD /adm/index.asp HTTP/1.1 HEAD /adm.asp HTTP/1.1 HEAD /adm_auth.asp HTTP/1.1 HEAD /memberadmin.asp HTTP/1.1 HEAD /administratorlogin.asp HTTP/1.1 HEAD /siteadmin/login.asp HTTP/1.1 HEAD /siteadmin/index.asp HTTP/1.1 HEAD /account.aspx HTTP/1.1 HEAD /admin/account.aspx HTTP/1.1 HEAD /admin/index.aspx HTTP/1.1 HEAD /admin/login.aspx HTTP/1.1 HEAD /admin/admin.aspx HTTP/1.1 HEAD /admin_area/admin.aspx HTTP/1.1 HEAD /admin_area/login.aspx HTTP/1.1 HEAD /admin_area/index.aspx HTTP/1.1 HEAD /bb-admin/index.aspx HTTP/1.1 HEAD /bb-admin/login.aspx HTTP/1.1 HEAD /bb-admin/admin.aspx HTTP/1.1 HEAD /admin/home.aspx HTTP/1.1 HEAD /admin/controlpanel.aspx HTTP/1.1 HEAD /admin.aspx HTTP/1.1 HEAD /pages/admin/admin-login.aspx HTTP/1.1 HEAD /admin/admin-login.aspx HTTP/1.1 HEAD /admin-login.aspx HTTP/1.1 HEAD /admin/cp.aspx HTTP/1.1 HEAD /cp.aspx HTTP/1.1 HEAD /administrator/account.aspx HTTP/1.1 HEAD /administrator.aspx HTTP/1.1 
6374,0,24:59.4,192.168.253.140,192.168.253.136,HTTP,7306,HEAD /administrator.aspx HTTP/1.1 HEAD /login.aspx HTTP/1.1 HEAD /modelsearch/login.aspx HTTP/1.1 HEAD /moderator.aspx HTTP/1.1 HEAD /moderator/login.aspx HTTP/1.1 HEAD /administrator/login.aspx HTTP/1.1 HEAD /moderator/admin.aspx HTTP/1.1 HEAD /controlpanel.aspx HTTP/1.1 HEAD /user.aspx HTTP/1.1 HEAD /admincp/index.aspx HTTP/1.1 HEAD /admincp/login.aspx HTTP/1.1 HEAD /admincontrol.aspx HTTP/1.1 HEAD /adminpanel.aspx HTTP/1.1 HEAD /webadmin.aspx HTTP/1.1 HEAD /webadmin/index.aspx HTTP/1.1 HEAD /webadmin/admin.aspx HTTP/1.1 HEAD /webadmin/login.aspx HTTP/1.1 HEAD /admin/admin_login.aspx HTTP/1.1 HEAD /admin_login.aspx HTTP/1.1 HEAD /panel-administracion/login.aspx HTTP/1.1 HEAD /adminLogin.aspx HTTP/1.1 HEAD /admin/adminLogin.aspx HTTP/1.1 HEAD /home.aspx HTTP/1.1 HEAD /adminarea/index.aspx HTTP/1.1 HEAD /adminarea/admin.aspx HTTP/1.1 HEAD /adminarea/login.aspx HTTP/1.1 HEAD /panel-administracion/index.aspx HTTP/1.1 HEAD /panel-administracion/admin.aspx HTTP/1.1 HEAD /modelsearch/index.aspx HTTP/1.1 HEAD /modelsearch/admin.aspx HTTP/1.1 HEAD /administrator/index.aspx HTTP/1.1 HEAD /admincontrol/login.aspx HTTP/1.1 HEAD /adm/admloginuser.aspx HTTP/1.1 HEAD /admloginuser.aspx HTTP/1.1 HEAD /admin2.aspx HTTP/1.1 HEAD /admin2/login.aspx HTTP/1.1 HEAD /admin2/index.aspx HTTP/1.1 HEAD /adm/index.aspx HTTP/1.1 HEAD /adm.aspx HTTP/1.1 HEAD /adm_auth.aspx HTTP/1.1 HEAD /memberadmin.aspx HTTP/1.1 HEAD /administratorlogin.aspx HTTP/1.1 
6375,0,24:59.4,192.168.253.136,192.168.253.140,TCP,66,80  >  33192 [ACK] Seq=1 Ack=7241 Win=60672 Len=0 TSval=1917891169 TSecr=2740651666
6376,0,24:59.4,192.168.253.136,192.168.253.140,TCP,66,80  >  33192 [ACK] Seq=1 Ack=14481 Win=55680 Len=0 TSval=1917891169 TSecr=2740651666
6377,0,24:59.4,192.168.253.140,192.168.253.136,HTTP,3474,HEAD /administratorlogin.aspx HTTP/1.1 HEAD /siteadmin/login.aspx HTTP/1.1 HEAD /siteadmin/index.aspx HTTP/1.1 HEAD /account.jsp HTTP/1.1 HEAD /admin/index.jsp HTTP/1.1 HEAD /admin/login.jsp HTTP/1.1 HEAD /admin/admin.jsp HTTP/1.1 HEAD /admin_area/admin.jsp HTTP/1.1 HEAD /admin_area/login.jsp HTTP/1.1 HEAD /admin_area/index.jsp HTTP/1.1 HEAD /bb-admin/index.jsp HTTP/1.1 HEAD /bb-admin/login.jsp HTTP/1.1 HEAD /bb-admin/admin.jsp HTTP/1.1 HEAD /admin/home.jsp HTTP/1.1 HEAD /admin/controlpanel.jsp HTTP/1.1 HEAD /admin.jsp HTTP/1.1 HEAD /pages/admin/admin-login.jsp HTTP/1.1 HEAD /admin/admin-login.jsp HTTP/1.1 HEAD /admin-login.jsp HTTP/1.1 HEAD /admin/cp.jsp HTTP/1.1 
6378,0,24:59.4,192.168.253.136,192.168.253.140,HTTP,1237,HTTP/1.1 404 Not Found  (text/html)
6379,0,24:59.4,192.168.253.140,192.168.253.136,TCP,66,33192  >  80 [ACK] Seq=17889 Ack=1172 Win=64128 Len=0 TSval=2740651668 TSecr=1917891170
6380,0,24:59.4,192.168.253.136,192.168.253.140,HTTP,2406,HTTP/1.1 404 Not Found  (text/html)
6381,0,24:59.4,192.168.253.140,192.168.253.136,TCP,66,33192  >  80 [ACK] Seq=17889 Ack=3512 Win=62464 Len=0 TSval=2740651669 TSecr=1917891171
6382,0,24:59.4,192.168.253.136,192.168.253.140,HTTP,2962,HTTP/1.1 404 Not Found  (text/html)
6383,0,24:59.4,192.168.253.136,192.168.253.140,HTTP,680,Continuation
6384,0,24:59.4,192.168.253.140,192.168.253.136,TCP,66,33192  >  80 [ACK] Seq=17889 Ack=6408 Win=60416 Len=0 TSval=2740651670 TSecr=1917891172
6385,0,24:59.4,192.168.253.140,192.168.253.136,TCP,66,33192  >  80 [ACK] Seq=17889 Ack=7022 Win=59904 Len=0 TSval=2740651670 TSecr=1917891172
6386,0,24:59.4,192.168.253.136,192.168.253.140,HTTP,1236,HTTP/1.1 404 Not Found  (text/html)
6387,0,24:59.4,192.168.253.140,192.168.253.136,TCP,66,33192  >  80 [ACK] Seq=17889 Ack=8192 Win=58752 Len=0 TSval=2740651670 TSecr=1917891172
6388,0,24:59.4,192.168.253.136,192.168.253.140,HTTP,1236,HTTP/1.1 404 Not Found  (text/html)
6389,0,24:59.4,192.168.253.140,192.168.253.136,TCP,66,33192  >  80 [ACK] Seq=17889 Ack=9362 Win=57600 Len=0 TSval=2740651670 TSecr=1917891172
6390,0,24:59.4,192.168.253.136,192.168.253.140,HTTP,1236,HTTP/1.1 404 Not Found  (text/html)
6391,0,24:59.4,192.168.253.140,192.168.253.136,TCP,66,33192  >  80 [ACK] Seq=17889 Ack=10532 Win=56448 Len=0 TSval=2740651670 TSecr=1917891173
6392,0,24:59.4,192.168.253.136,192.168.253.140,HTTP,1236,HTTP/1.1 404 Not Found  (text/html)
6393,0,24:59.4,192.168.253.140,192.168.253.136,TCP,66,33192  >  80 [ACK] Seq=17889 Ack=11702 Win=55296 Len=0 TSval=2740651670 TSecr=1917891173
6394,0,24:59.4,192.168.253.136,192.168.253.140,HTTP,1236,HTTP/1.1 404 Not Found  (text/html)
6395,0,24:59.4,192.168.253.140,192.168.253.136,TCP,66,33192  >  80 [ACK] Seq=17889 Ack=12872 Win=54144 Len=0 TSval=2740651671 TSecr=1917891173
6396,0,24:59.4,192.168.253.136,192.168.253.140,HTTP,1236,HTTP/1.1 404 Not Found  (text/html)
6397,0,24:59.4,192.168.253.140,192.168.253.136,TCP,66,33192  >  80 [ACK] Seq=17889 Ack=14042 Win=52992 Len=0 TSval=2740651671 TSecr=1917891173
6398,0,24:59.4,192.168.253.136,192.168.253.140,HTTP,1236,HTTP/1.1 404 Not Found  (text/html)
6399,0,24:59.4,192.168.253.140,192.168.253.136,TCP,66,33192  >  80 [ACK] Seq=17889 Ack=15212 Win=51840 Len=0 TSval=2740651671 TSecr=1917891173
6400,0,24:59.4,192.168.253.136,192.168.253.140,HTTP,1236,HTTP/1.1 404 Not Found  (text/html)
6401,0,24:59.4,192.168.253.140,192.168.253.136,TCP,66,33192  >  80 [ACK] Seq=17889 Ack=16382 Win=50688 Len=0 TSval=2740651671 TSecr=1917891174
6402,0,24:59.4,192.168.253.136,192.168.253.140,HTTP,1236,HTTP/1.1 404 Not Found  (text/html)
6403,0,24:59.4,192.168.253.140,192.168.253.136,TCP,66,33192  >  80 [ACK] Seq=17889 Ack=17552 Win=49536 Len=0 TSval=2740651671 TSecr=1917891174
6404,0,24:59.4,192.168.253.136,192.168.253.140,HTTP,1231,HTTP/1.1 404 Not Found  (text/html)
6405,0,24:59.4,192.168.253.140,192.168.253.136,TCP,66,33192  >  80 [ACK] Seq=17889 Ack=18717 Win=48384 Len=0 TSval=2740651672 TSecr=1917891174
6406,0,24:59.4,192.168.253.136,192.168.253.140,HTTP,1001,HTTP/1.1 404 Not Found  (text/html)
6407,0,24:59.4,192.168.253.136,192.168.253.140,TCP,66,"80  >  33192 [FIN, ACK] Seq=19652 Ack=17889 Win=64128 Len=0 TSval=1917891174 TSecr=2740651672"
6408,0,24:59.4,192.168.253.140,192.168.253.136,TCP,66,33192  >  80 [ACK] Seq=17889 Ack=19652 Win=47488 Len=0 TSval=2740651672 TSecr=1917891174
6409,0,24:59.4,192.168.253.140,192.168.253.136,TCP,66,33192  >  80 [ACK] Seq=17889 Ack=19653 Win=47488 Len=0 TSval=2740651712 TSecr=1917891174
6410,0,24:59.4,192.168.253.140,192.168.253.136,TCP,66,"33190  >  80 [FIN, ACK] Seq=1012 Ack=459 Win=64128 Len=0 TSval=2740651716 TSecr=1917891115"
6411,0,24:59.4,192.168.253.136,192.168.253.140,TCP,66,80  >  33190 [ACK] Seq=459 Ack=1013 Win=64256 Len=0 TSval=1917891219 TSecr=2740651716
6412,1,24:59.4,192.168.253.140,192.168.253.136,TCP,74,33196  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2740651717 TSecr=0 WS=128
6413,0,24:59.4,192.168.253.136,192.168.253.140,TCP,74,"80  >  33196 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1917891219 TSecr=2740651717 WS=128"
6414,1,24:59.4,192.168.253.140,192.168.253.136,HTTP,253,GET \\\\..%2f..%2f..%2f..%2fboot.ini% ../ HTTP/1.1 
6415,0,24:59.4,192.168.253.140,192.168.253.136,TCP,66,33196  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2740651717 TSecr=1917891219
6416,0,24:59.4,192.168.253.136,192.168.253.140,TCP,66,80  >  33194 [ACK] Seq=1 Ack=188 Win=65024 Len=0 TSval=1917891219 TSecr=2740651717
6417,0,24:59.4,192.168.253.136,192.168.253.140,HTTP,570,HTTP/1.1 400 Bad Request  (text/html)
6418,0,24:59.4,192.168.253.136,192.168.253.140,TCP,66,"80  >  33194 [FIN, ACK] Seq=505 Ack=188 Win=65024 Len=0 TSval=1917891220 TSecr=2740651717"
6419,0,24:59.4,192.168.253.140,192.168.253.136,TCP,66,33194  >  80 [ACK] Seq=188 Ack=505 Win=64128 Len=0 TSval=2740651717 TSecr=1917891220
6420,0,24:59.5,192.168.253.140,192.168.253.136,TCP,66,33194  >  80 [ACK] Seq=188 Ack=506 Win=64128 Len=0 TSval=2740651760 TSecr=1917891220
6421,1,24:59.5,192.168.253.140,192.168.253.136,HTTP,1079,POST /lcds-samples/messagebroker/http HTTP/1.1 [Malformed Packet]
6422,0,24:59.5,192.168.253.136,192.168.253.140,TCP,66,80  >  33196 [ACK] Seq=1 Ack=1014 Win=64256 Len=0 TSval=1917891280 TSecr=2740651778
6423,0,24:59.5,192.168.253.136,192.168.253.140,HTTP,523,HTTP/1.1 404 Not Found  (text/html)
6424,0,24:59.5,192.168.253.136,192.168.253.140,TCP,66,"80  >  33196 [FIN, ACK] Seq=458 Ack=1014 Win=64256 Len=0 TSval=1917891281 TSecr=2740651778"
6425,0,24:59.5,192.168.253.140,192.168.253.136,TCP,66,33196  >  80 [ACK] Seq=1014 Ack=458 Win=64128 Len=0 TSval=2740651778 TSecr=1917891281
6426,0,24:59.5,192.168.253.140,192.168.253.136,TCP,66,33196  >  80 [ACK] Seq=1014 Ack=459 Win=64128 Len=0 TSval=2740651820 TSecr=1917891281
6427,0,24:59.5,192.168.253.140,192.168.253.136,TCP,66,"33194  >  80 [FIN, ACK] Seq=188 Ack=506 Win=64128 Len=0 TSval=2740651827 TSecr=1917891220"
6428,0,24:59.5,192.168.253.136,192.168.253.140,TCP,66,80  >  33194 [ACK] Seq=506 Ack=189 Win=65024 Len=0 TSval=1917891330 TSecr=2740651827
6429,1,24:59.5,192.168.253.140,192.168.253.136,TCP,74,33198  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2740651827 TSecr=0 WS=128
6430,0,24:59.5,192.168.253.140,192.168.253.136,TCP,66,"33192  >  80 [FIN, ACK] Seq=17889 Ack=19653 Win=64128 Len=0 TSval=2740651828 TSecr=1917891174"
6431,0,24:59.5,192.168.253.136,192.168.253.140,TCP,74,"80  >  33198 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1917891330 TSecr=2740651827 WS=128"
6432,1,24:59.5,192.168.253.140,192.168.253.136,TCP,74,33200  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2740651828 TSecr=0 WS=128
6433,0,24:59.5,192.168.253.136,192.168.253.140,TCP,66,80  >  33192 [ACK] Seq=19653 Ack=17890 Win=64128 Len=0 TSval=1917891330 TSecr=2740651828
