Snort,Time,Source,Destination,Protocol,Length,Info
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  2106 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"1033  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  65129 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"17  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  541 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"1217  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  49176 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"1974  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"2106  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  9968 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"65129  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  5988 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"541  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  1259 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  34571 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"49176  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"9968  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  5666 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"5988  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"1259  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  1024 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"34571  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  3077 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"5666  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"1024  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  987 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"3077  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  79 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  2040 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"987  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"79  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  3737 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  1058 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"2040  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"3737  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  1443 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  33899 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"1058  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  6667 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"1443  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  5999 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  8011 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"33899  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"6667  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  1059 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"5999  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"8011  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"1059  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  7007 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  10626 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  900 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  30 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"7007  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  18040 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"10626  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"900  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  1805 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"30  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  4449 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"18040  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"1805  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  7 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"4449  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  6699 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"7  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  3851 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"6699  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  2190 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"3851  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  280 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"2190  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"280  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  981 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  2000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  2492 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"981  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"2000  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  2401 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"2492  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  32782 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"2401  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  12000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"32782  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  1130 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"12000  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  125 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"1130  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  1334 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"125  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  5550 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"1334  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  49400 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"5550  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  1700 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  3826 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"49400  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"1700  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  3971 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"3826  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"3971  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  1041 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  3005 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  32773 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  10025 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"1041  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"3005  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"32773  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  6580 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"10025  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  1234 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  1688 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  1521 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"6580  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"1234  >  61630 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  4129 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  3986 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"1688  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"1521  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  1234 [RST] Seq=1 Win=0 Len=0
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  464 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  25734 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"4129  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  2196 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"3986  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  17877 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  10000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"464  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"25734  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  6567 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  3017 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  2800 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  3827 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"2196  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"17877  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  3003 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  14442 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"10000  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"6567  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  1533 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"3017  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  1455 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"2800  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  10616 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  1998 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"3827  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"3003  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  9944 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  1503 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"14442  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"1533  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  14238 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  212 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"1455  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"10616  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  2030 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"1998  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  1501 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"9944  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  6005 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  9103 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"1503  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"14238  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"212  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"2030  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  1028 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  12174 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"1501  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"6005  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"9103  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"1028  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  3325 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  1113 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  6789 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  1461 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  1108 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  85 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"12174  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"3325  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  255 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  2107 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"1113  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"6789  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  35500 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  8009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  1067 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  9917 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"1461  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"1108  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  1084 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  705 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"85  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"255  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  2910 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  7937 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  7625 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  5004 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  5962 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  16018 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"2107  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"35500  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  3071 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.140,192.168.253.136,TCP,60,61630  >  4550 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"8009  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0,24:24.5,192.168.253.136,192.168.253.140,TCP,60,"1067  >  61630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
